Shawn Mendes,"
  
Shawn Mendes
",Club Ziggo,"Monday, March 04, 2019","Dance-Pop, Folk, Folk Pop, Pop, Pop Rock, Pop Soul, Teen Pop, Acoustic, Male Vocalists, Canadian, Viral Pop, Canadian Pop, and English."
Tamia,"
  
Tamia
","Paradiso Noord, Tolhuistuin","Monday, March 04, 2019","Contemporary R&B, Dance-Pop, Neo Soul, Quiet Storm, Soul, Female Vocalists, Urban Contemporary, R&B, Canadian Pop, and Hip Pop."
Sunn O))) / Puce Mary,"
  
Sunn O)))
  
Puce Mary
",Paradiso,"Monday, March 04, 2019",
Shawn Mendes,"
  
Shawn Mendes
",Ziggo Dome,"Monday, March 04, 2019","Dance-Pop, Folk, Folk Pop, Pop, Pop Rock, Pop Soul, Teen Pop, Acoustic, Male Vocalists, Canadian, Viral Pop, Canadian Pop, and English."
Joost,"
  
Joost
",Paradiso Grote Zaal (Main Hall),"Sunday, March 03, 2019","Happy Hardcore, Hip Hop, Pop, Rap, Eurovision, Dutch, Nederhop, Dutch Hip Hop, and Lustrum."
Shawn Mendes,"
  
Shawn Mendes
",Ziggo Dome,"Sunday, March 03, 2019","Dance-Pop, Folk, Folk Pop, Pop, Pop Rock, Pop Soul, Teen Pop, Acoustic, Male Vocalists, Canadian, Viral Pop, Canadian Pop, and English."
Jason Mraz / Berge,"
  
Jason Mraz
  
Berge
",AFAS Live,"Sunday, March 03, 2019",
Kero Kero Bonito,"
  
Kero Kero Bonito
","Paradiso Noord, Tolhuistuin","Saturday, March 02, 2019","Art Pop, Bubblegum Pop, Electronic, Electropop, Hyperpop, Indie Pop, J-Pop, Noise Pop, Pop, Pop Rap, Synth-Pop, British, Synthpop, Escape Room, Japanese Electropop, and Hyper-Rock."
Paul Sinha / Maan,"
  
Paul Sinha
  
Maan
","OZ, Melkweg","Saturday, March 02, 2019",
Pop Evil / The Fallen State,"
  
Pop Evil
  
The Fallen State
","UP, Melkweg","Saturday, March 02, 2019",
Lost Under Heaven,"
  
Lost Under Heaven
",Bitterzoet,"Saturday, March 02, 2019","Art Pop, Indie, Indie Rock, and Alternative."
hyukoh,"
  
hyukoh
","The Max, Melkweg","Saturday, March 02, 2019","Hip Hop, Indie, Indie Rock, Rock, R&B, Korean, K-Indie, K-Rock, Korea, Korean R&B, and Korean Indie Folk."
Maan / Paul Sinha,"
  
Maan
  
Paul Sinha
",Melkweg,"Saturday, March 02, 2019",
Ry X / Hannah Epperson,"
  
Ry X
  
Hannah Epperson
",Paradiso,"Saturday, March 02, 2019",
Beast In Black / Turmion Kätilöt,"
  
Beast In Black
  
Turmion Kätilöt
","OZ, Melkweg","Friday, March 01, 2019",
Don't Let Daddy Know 2019,"
  
Tiësto
  
Afrojack
  
Nicky Romero
  
Don Diablo
  
Timmy Trumpet
  
Quintino
  
Headhunterz
  
Mike Williams
  
Sunnery James & Ryan Marciano
",Ziggo Dome,"Friday, March 01, 2019 – Saturday, March 02, 2019",
Ry X,"
  
Ry X
",Paradiso,"Friday, March 01, 2019","Folk, Indie, Indie Folk, Singer-Songwriter, and Indie Anthem-Folk."
Hippo Campus,"
  
Hippo Campus
","Paradiso Noord, Tolhuistuin","Friday, March 01, 2019","Dream Pop, Indie, Indie Pop, Indie Rock, Pop, Indie Poptimism, Modern Rock, Modern Alternative Rock, Minneapolis Indie, and Pov: Indie."
Ry X / Hannah Epperson,"
  
Ry X
  
Hannah Epperson
",Paradiso,"Friday, March 01, 2019",
Rival Sons / The Sheepdogs,"
  
Rival Sons
  
The Sheepdogs
",Melkweg,"Thursday, February 28, 2019",
A.C.E,"
  
A.C.E
",Melkweg,"Thursday, February 28, 2019","Classic Rock, Glam Rock, Hard Rock, K-Pop, Pop, Pop Rock, Power Pop, Progressive Rock, Rock, K-Pop Boy Group, Korean, and Boygroup."
Ace,"
  
Ace
",Melkweg,"Thursday, February 28, 2019","Classic Rock, Eurobeat, Glam Rock, Hard Rock, Hip Hop, Pop Rap, Pop Rock, Power Pop, Progressive Rock, Rock, Southern Hip Hop, Trap, Rap, British, Classic UK Pop, Dirty South Rap, Gangster Rap, Miami Hip Hop, and Deep Soft Rock."
Greta Van Fleet,"
  
Greta Van Fleet
",AFAS Live,"Wednesday, February 27, 2019","Blues Rock, Hard Rock, Rock, Modern Hard Rock, Modern Blues Rock, and Led Zeppelin."
Tape Toy / Queen's Pleasure,"
  
Tape Toy
  
Queen's Pleasure
",Cinetol,"Wednesday, February 27, 2019",
Mayday Parade / Movements,"
  
Mayday Parade
  
Movements
","OZ, Melkweg","Tuesday, February 26, 2019",
LAKSHMI,"
  
LAKSHMI
",Cultuurcentrum Griffioen,"Tuesday, February 26, 2019","Electronic, Pop, Female Vocalists, The Netherlands, and Dutch Pop."
Post Malone / Roddy Rich / Tyla Yaweh,"
  
Post Malone
  
Roddy Rich
  
Tyla Yaweh
",Ziggo Dome,"Tuesday, February 26, 2019",
Mayday Parade / Movements,"
  
Mayday Parade
  
Movements
",Melkweg,"Tuesday, February 26, 2019",
Bodega / Gong Gong Gong 工工工,"
  
Bodega
  
Gong Gong Gong 工工工
",Bitterzoet,"Tuesday, February 26, 2019",
Roddy Ricch / Tyla Yaweh / Post Malone,"
  
Roddy Ricch
  
Tyla Yaweh
  
Post Malone
",Ziggo Dome,"Tuesday, February 26, 2019",
Ólafur Arnalds,"
  
Ólafur Arnalds
",Royal Theatre Carré (Koninklijk Theater Carré),"Monday, February 25, 2019","Ambient, Classical, Contemporary Classical, Electronica, Experimental, Hardcore Punk, Heavy Metal, Instrumental, Modern Classical, Post-Rock, Neo Classical, Bow Pop, Icelandic, Compositional Ambient, Icelandic Classical, Neoclassical Darkwave, Composer, and Soundtracks."
Post Malone / Roddy Ricch / Tyla Yaweh / DJ E Nice,"
  
Post Malone
  
Roddy Ricch
  
Tyla Yaweh
  
DJ E Nice
",Ziggo Dome,"Monday, February 25, 2019",
Maggie Rogers / Mallrat,"
  
Maggie Rogers
  
Mallrat
",Paradiso Grote Zaal (Main Hall),"Monday, February 25, 2019",
Slash feat. Myles Kennedy & The Conspirators,"
  
Slash featuring Myles Kennedy and the Conspirators
",AFAS Live,"Sunday, February 24, 2019","Glam Punk, Hard Rock, Noise Pop, Rock, Male Vocalists, Guitar, Modern Hard Rock, Sheffield Indie, and United States."
Madrugada,"
  
Madrugada
",Paradiso Grote Zaal (Main Hall),"Sunday, February 24, 2019","Alternative Rock, Rock, Alternative, Norwegian, Norwegian Rock, and Norwegian Americana."
Toy,"
  
Toy
",Paradiso Bovenzaal (Upstairs Hall),"Sunday, February 24, 2019","Electro-Industrial, Electronic, Electropop, Futurepop, Pop, Psychedelic, Shoegaze, Synth-Pop, and Synthpop."
Slash / Altitudes & Attitude / Black Mirrors,"
  
Slash
  
Altitudes & Attitude
  
Black Mirrors
",AFAS Live,"Sunday, February 24, 2019",
P.O.D. / Alien Ant Farm,"
  
P.O.D.
  
Alien Ant Farm
","The Max, Melkweg","Sunday, February 24, 2019",
Slash ft. Myles Kennedy & The Conspirators / Altitudes & Attitude,"
  
Slash featuring Myles Kennedy and the Conspirators
  
Altitudes & Attitude
",AFAS Live,"Sunday, February 24, 2019",
Slash featuring Myles Kennedy & The Conspirators,"
  
Slash featuring Myles Kennedy and the Conspirators
",AFAS Live,"Sunday, February 24, 2019","Glam Punk, Hard Rock, Noise Pop, Rock, Male Vocalists, Guitar, Modern Hard Rock, Sheffield Indie, and United States."
Slash featuring Myles Kennedy and the Conspirators,"
  
Slash featuring Myles Kennedy and the Conspirators
",AFAS Live,"Sunday, February 24, 2019","Glam Punk, Hard Rock, Noise Pop, Rock, Male Vocalists, Guitar, Modern Hard Rock, Sheffield Indie, and United States."
Jonna Fraser / Luuk Van Dijk,"
  
Jonna Fraser
  
Luuk Van Dijk
",Sportpark Riekerhaven,"Saturday, February 23, 2019",
Gavin James / Saarloos,"
  
Gavin James
  
Saarloos
",AFAS Live,"Saturday, February 23, 2019",
Tommy Genesis,"
  
Tommy Genesis
",Melkweg,"Saturday, February 23, 2019","Cloud Rap, Electronic, Electropop, Hip Hop, Rap, Trap Queen, Alternative R&B, Escape Room, Viral Rap, Canadian Hip Hop, Bc Underground Hip Hop, and Canadian Trap."
EarthGang,"
  
EarthGang
","Paradiso Noord, Tolhuistuin","Saturday, February 23, 2019","Conscious Hip Hop, Hip Hop, Jazz Rap, Rap, Underground Hip-Hop, Atl Hip Hop, Psychedelic Hip Hop, Indie Hip Hop, and Lo-Fi House."
Hælos,"
  
Hælos
",Bitterzoet,"Saturday, February 23, 2019","Alternative Dance, Electronic, Electronica, Trip Hop, British, Vapor Soul, and Dreamy."
Bony Macaroni / Total Seclusion / All Dogs Go To Heaven,"
  
Bony Macaroni
  
Total Seclusion
  
All Dogs Go To Heaven
",Cinetol,"Friday, February 22, 2019",
Wild Nothing / J Fernandez,"
  
Wild Nothing
  
J Fernandez
","Paradiso Noord, Tolhuistuin","Friday, February 22, 2019",
Jack and Jack / Casey Lowry,"
  
Jack & Jack
  
Casey Lowry
","The Max, Melkweg","Thursday, February 21, 2019",
Steve'n'Seagulls,"
  
Steve'n'Seagulls
",Melkweg,"Thursday, February 21, 2019","Bluegrass, Country, Folk, Metal, Finnish, Suomi Rock, Finland, and Cover."
Jack & Jack,"
  
Jack & Jack
",Melkweg,"Thursday, February 21, 2019","Dance-Pop, Electronic, Hip Hop, Pop, Pop Rap, Reggae, Teen Pop, Rap, Post-Teen Pop, Social Media Pop, and Australian Pop."
Black Midi / Able Noise,"
  
Black Midi
  
Able Noise
",OT301,"Wednesday, February 20, 2019",
Black Midi,"
  
Black Midi
",De School,"Wednesday, February 20, 2019","Alternative Rock, Art Pop, Avant-Prog, Brutal Prog, Experimental, Experimental Rock, Indie Rock, Math Rock, Noise Rock, Post-Punk, Progressive Rock, Modern Rock, UK Post-Punk Revival, UK Noise Rock, Crank Wave, and Windmill Scene."
Hayley Kiyoko / Naaz,"
  
Hayley Kiyoko
  
Naaz
",Paradiso,"Tuesday, February 19, 2019",
Hayley Kiyoko / Naaz,"
  
Hayley Kiyoko
  
Naaz
",Paradiso Grote Zaal (Main Hall),"Tuesday, February 19, 2019",
Hayley Kiyoko / Naaz,"
  
Hayley Kiyoko
  
Naaz
",Paradiso,"Monday, February 18, 2019",
seafret / Rosborough,"
  
seafret
  
Rosborough
","Paradiso Noord, Tolhuistuin","Monday, February 18, 2019",
White Lies / Boniface,"
  
White Lies
  
Boniface
",Paradiso Grote Zaal (Main Hall),"Monday, February 18, 2019",
Witt Lowry,"
  
Witt Lowry
","The Max, Melkweg","Monday, February 18, 2019","Conscious Hip Hop, Hip Hop, Pop Rap, Trap, Rap, Male Vocalists, Deep Underground Hip Hop, Indie Pop Rap, and United States."
White Lies,"
  
White Lies
",Paradiso,"Monday, February 18, 2019","Alternative Dance, Alternative Rock, Dance-Punk, Indie, Indie Rock, New Rave, Post-Punk, Post-Punk Revival, Rock, Synth-Pop, British, Modern Rock, and British Indie Rock."
Causes / Celine Cairo,"
  
Causes
  
Celine Cairo
","Paradiso Noord, Tolhuistuin","Sunday, February 17, 2019",
Jeremy Zucker,"
  
Jeremy Zucker
",Melkweg,"Sunday, February 17, 2019","Electropop, Hip Hop, Indie, Indie Pop, Pop, and Alt Z."
Jeremy Zucker,"
  
Jeremy Zucker
","OZ, Melkweg","Sunday, February 17, 2019","Electropop, Hip Hop, Indie, Indie Pop, Pop, and Alt Z."
Tears For Fears,"
  
Tears For Fears
",AFAS Live,"Sunday, February 17, 2019","Art Pop, Britpop, New Romantic, New Wave, Pop, Pop Rock, Psychedelic Pop, Rock, Soft Rock, Sophisti-Pop, Synth-Pop, Synthpop, New Wave Pop, and Permanent Wave."
Mighty Oaks,"
  
Mighty Oaks
",Zonnehuis,"Sunday, February 17, 2019","Folk, Folk Pop, Indie, Singer-Songwriter, German, German Indie, and German Indie Folk."
Broederliefde,"
  
Broederliefde
","The Max, Melkweg","Sunday, February 17, 2019","Hip Hop, Dutch, Netherlands, Dutch Hip Hop, and Dutch Rap Pop."
Jim Bakkum / Lucas Hamming,"
  
Jim Bakkum
  
Lucas Hamming
",Theater De Meervaart,"Sunday, February 17, 2019",
Bizzey / Jonna Fraser,"
  
Bizzey
  
Jonna Fraser
",AFAS Live,"Saturday, February 16, 2019",
Ladies of Soul / Edsilia Rombley / Glennis Grace / Berget Lewis / Candy Dulfer / Steffen Morrison,"
  
Ladies of Soul
  
Edsilia Rombley
  
Glennis Grace
  
Berget Lewis
  
Candy Dulfer
  
Steffen Morrison
",Ziggo Dome,"Friday, February 15, 2019",
Tommy Castro & The Painkillers,"
  
Tommy Castro & The Painkillers
",Q-Factory,"Friday, February 15, 2019","Blues, Blues Rock, Bubblegum Pop, Classic Rock, Country Rock, Electric Blues, Folk Rock, Modern Blues, Psychedelic Rock, Rock, Rock And Roll, Soul Blues, Classic Garage Rock, Mellow Gold, Merseybeat, Modern Blues Rock, United States, Power Blues-Rock, and Estonian Hip Hop."
Matt Corby,"
  
Matt Corby
",Melkweg,"Friday, February 15, 2019","Blues, Folk, Indie, Indie Rock, Singer-Songwriter, Australian, Male Vocalists, Australian Pop, Australian Indie, Indie Anthem-Folk, and Scottish Jazz."
Nils Frahm,"
  
Nils Frahm
",AFAS Live,"Friday, February 15, 2019","Ambient, Classical, Contemporary Classical, Electronic, Electronica, Instrumental, Modern Classical, Piano, Neo Classical, Compositional Ambient, and Neoclassical Darkwave."
Thijs Boontjes Dans- En Showorkest,"
  
Thijs Boontjes Dans- En Showorkest
",Melkweg,"Friday, February 15, 2019",Dutch Indie and Dutch Rock.
The Murlocs,"
  
The Murlocs
",Bitterzoet,"Thursday, February 14, 2019","Blues Rock, Garage Rock, Indie Rock, Psychedelic, Psychedelic Rock, Rock, Australian, Australian Garage Punk, Neo-Psychedelic, and Indie Garage Rock."
Jordan Roy,"
  
Jordan Roy
",Schouwburg,"Thursday, February 14, 2019","Country Pop, Covertronica, and The Voice Of Holland."
Jay Rock,"
  
Jay Rock
","OZ, Melkweg","Thursday, February 14, 2019","Conscious Hip Hop, Gangsta Rap, Hip Hop, Pop Rap, Southern Hip Hop, Trap, Rap, Underground Hip-Hop, Gangster Rap, West Coast, and West Coast Rap."
The Paper Kites,"
  
The Paper Kites
","Paradiso Noord, Tolhuistuin","Thursday, February 14, 2019","Folk, Folk Rock, Indie, Indie Folk, Indie Rock, Australian, Acoustic, Stomp And Holler, Acoustic Pop, Australian Indie Folk, Stomp And Flutter, and Indie Anthem-Folk."
Son Mieux,"
  
Son Mieux
",Concerto Recordstore,"Thursday, February 14, 2019","Folk Pop, Indie, Indie Pop, Indie Rock, Dutch, Dutch Indie, Dutch Rock, Netherlands, and Dutch Pop."
The Murlocs,"
  
The Murlocs
",Bitterzoet,"Thursday, February 14, 2019","Blues Rock, Garage Rock, Indie Rock, Psychedelic, Psychedelic Rock, Rock, Australian, Australian Garage Punk, Neo-Psychedelic, and Indie Garage Rock."
Ghostemane,"
  
Ghostemane
","OZ, Melkweg","Wednesday, February 13, 2019","Cloud Rap, Hip Hop, Horrorcore, Metal, Rap Metal, Trap Metal, Rap, Dark Trap, and Florida Rap."
Dodie / Orla Gartland,"
  
Dodie
  
Orla Gartland
",Melkweg,"Wednesday, February 13, 2019",
Dodie Clark / Orla Gartland,"
  
Dodie Clark
  
Orla Gartland
","UP, Melkweg","Wednesday, February 13, 2019",
Jade Bird / Sam Johnson,"
  
Jade Bird
  
Sam Johnson
","Paradiso Noord, Tolhuistuin","Wednesday, February 13, 2019",
Dodie / Orla Gartland,"
  
Dodie
  
Orla Gartland
","The Max, Melkweg","Wednesday, February 13, 2019",
Jade Bird / Sam Johnson,"
  
Jade Bird
  
Sam Johnson
",Paradiso,"Wednesday, February 13, 2019",
AJR,"
  
AJR
",Melkweg,"Tuesday, February 12, 2019","Alternative Pop, Electropop, Indie, Indie Pop, Pop, Pop Rock, Modern Rock, New York, United States, and Pov: Indie."
AJR,"
  
AJR
",Melkweg,"Tuesday, February 12, 2019","Alternative Pop, Electropop, Indie, Indie Pop, Pop, Pop Rock, Modern Rock, New York, United States, and Pov: Indie."
AJR,"
  
AJR
",Melkweg,"Tuesday, February 12, 2019","Alternative Pop, Electropop, Indie, Indie Pop, Pop, Pop Rock, Modern Rock, New York, United States, and Pov: Indie."
Steve Forbert,"
  
Steve Forbert
",Zonnehuis,"Tuesday, February 12, 2019","Classic Rock, Contemporary Folk, Country Rock, Folk, Folk Rock, Pop, Pop Rock, Pub Rock, Rock, Roots Rock, Singer-Songwriter, and Mellow Gold."
Zaz,"
  
Zaz
",AFAS Live,"Tuesday, February 12, 2019","Jazz, French, Female Vocalists, Chanson, Nouvelle Chanson Francaise, and French Jazz."
AJR,"
  
AJR
",Melkweg,"Tuesday, February 12, 2019","Alternative Pop, Electropop, Indie, Indie Pop, Pop, Pop Rock, Modern Rock, New York, United States, and Pov: Indie."
Avatar (SWE) / Dylan Walshe / The Mahones,"
  
Avatar (SWE)
  
The Mahones
  
Dylan Walshe 
","The Max, Melkweg","Tuesday, February 12, 2019",
Avatar / Dylan Walshe / The Mahones,"
  
Avatar
  
Dylan Walshe 
  
The Mahones
",Melkweg,"Tuesday, February 12, 2019",
Bob Moses,"
  
Bob Moses
",Paradiso,"Tuesday, February 12, 2019","Deep House, EDM, Electronic, Free Jazz, House, Jazz, Tropical House, West Coast Trap, Canadian House, Canadian Electronic, and Cali Rap."
Alec Benjamin / Plested,"
  
Alec Benjamin
  
Plested
","Paradiso Noord, Tolhuistuin","Monday, February 11, 2019",
Brian Fallon / Craig Finn,"
  
Brian Fallon
  
Craig Finn
",De Meervaart,"Monday, February 11, 2019",
The Ex / Fendika / Circus Debre Berhan,"
  
The Ex
  
Fendika
  
Circus Debre Berhan
",Melkweg,"Monday, February 11, 2019",
Brian Fallon / Craig Finn,"
  
Brian Fallon
  
Craig Finn
",Theater De Meervaart,"Monday, February 11, 2019",
The Revolution,"
  
The Revolution
",Paradiso Grote Zaal (Main Hall),"Sunday, February 10, 2019","Dance, Dance-Pop, Dub, Electronica, Funk, Funk Rock, Hard Rock, Metal, Neo-Psychedelia, Pop, Pop Rock, Psychedelic Pop, Psychedelic Soul, Reggae, Rock, Roots Reggae, Synth Funk, Electro Jazz, Dub Product, and Film Soundtrack."
Lisa Fischer,"
  
Lisa Fischer
","Paradiso Noord, Tolhuistuin","Sunday, February 10, 2019","Contemporary R&B, Quiet Storm, Rock, Soul, Female Vocalists, Urban Contemporary, R&B, and Soprano."
Crocodiles / Millennials,"
  
Crocodiles
  
Millennials
",Q-Factory,"Sunday, February 10, 2019",
Aminé,"
  
Aminé
","The Max, Melkweg","Sunday, February 10, 2019","Hip Hop, Pop, Pop Rap, Trap, Rap, Underground Hip-Hop, Viral Rap, United States, Portland Hip Hop, and Rai."
Dr Justice & The Smooth Operators / Them Novelists / The Vision of Johanna / The Dice / Vendetta Drive / Destructive Penguins,"
  
Dr Justice & The Smooth Operators
  
Them Novelists
  
The Vision of Johanna
  
The Dice
  
Vendetta Drive
  
Destructive Penguins
",Paradiso,"Saturday, February 09, 2019",
Marsimoto,"
  
Marsimoto
","The Max, Melkweg","Saturday, February 09, 2019","Alternative Hip Hop, Electro, Hip Hop, Rap, Deutschrap, German Reggae, and German Hip Hop."
The Revivalists,"
  
The Revivalists
","Paradiso Noord, Tolhuistuin","Saturday, February 09, 2019","Funk, Indie Folk, Jazz, Rock, Soul, Modern Rock, Stomp And Holler, and Modern Alternative Rock."
Take No Prisoners / to live among wolves / Embrace The Waves / VoidFare / The Moonshine Lizard,"
  
Take No Prisoners
  
to live among wolves
  
Embrace The Waves
  
VoidFare
  
The Moonshine Lizard
",Paradiso,"Saturday, February 09, 2019",
Palaye Royale / The Haunt (AnastasiaMax),"
  
Palaye Royale
  
The Haunt (AnastasiaMax)
","The Max, Melkweg","Friday, February 08, 2019",
Matt Corby,"
  
Matt Corby
",Paradiso,"Friday, February 08, 2019","Blues, Folk, Indie, Indie Rock, Singer-Songwriter, Australian, Male Vocalists, Australian Pop, Australian Indie, Indie Anthem-Folk, and Scottish Jazz."
Palaye Royale / The Haunt (AnastasiaMax),"
  
Palaye Royale
  
The Haunt (AnastasiaMax)
","The Max, Melkweg","Friday, February 08, 2019",
Joan Baez,"
  
Joan Baez
",Royal Theatre Carré (Koninklijk Theater Carré),"Friday, February 08, 2019","Americana, Classic Rock, Country, Folk, Folk Rock, Gospel, Pop, Rock, Roots Rock, Singer-Songwriter, Female Vocalists, Acoustic, Mellow Gold, United States, and American Folk Revival."
Palaye Royale / The Haunt (AnastasiaMax),"
  
Palaye Royale
  
The Haunt (AnastasiaMax)
","The Max, Melkweg","Friday, February 08, 2019",
Palaye Royale / The Haunt (AnastasiaMax),"
  
Palaye Royale
  
The Haunt (AnastasiaMax)
","The Max, Melkweg","Friday, February 08, 2019",
Palaye Royale / The Haunt (AnastasiaMax),"
  
Palaye Royale
  
The Haunt (AnastasiaMax)
","The Max, Melkweg","Friday, February 08, 2019",
The Faim / WSTR / Chapel,"
  
The Faim
  
WSTR
  
Chapel
","UP, Melkweg","Friday, February 08, 2019",
Payale Royale / The Haunt / Flash Forward,"
  
Palaye Royale
  
The Haunt
  
Flash Forward
",Melkweg,"Friday, February 08, 2019",
The Faim / WSTR / Chapel,"
  
The Faim
  
WSTR
  
Chapel
",Melkweg,"Friday, February 08, 2019",
Palaye Royale / The Haunt / Flash Forward,"
  
Palaye Royale
  
The Haunt
  
Flash Forward
","The Max, Melkweg","Friday, February 08, 2019",
Palaye Royale / The Haunt (AnastasiaMax),"
  
Palaye Royale
  
The Haunt (AnastasiaMax)
","The Max, Melkweg","Friday, February 08, 2019",
Palaye Royale / The Haunt (AnastasiaMax),"
  
Palaye Royale
  
The Haunt (AnastasiaMax)
","The Max, Melkweg","Friday, February 08, 2019",
OG3NE / Ilse de Lange / Davina Michele,"
  
OG3NE
  
Ilse de Lange
  
Davina Michele
",The Box,"Thursday, February 07, 2019",
Otep,"
  
Otep
",Melkweg,"Wednesday, February 06, 2019","Alternative Metal, Death Metal, Groove Metal, Industrial Metal, Industrial Rock, Metal, Nu Metal, Rap Metal, Rap Rock, Female Vocalists, Slayer, and Female Fronted Metal."
Blood Red Shoes,"
  
Blood Red Shoes
",Bitterzoet,"Wednesday, February 06, 2019","Alternative Dance, Alternative Rock, Garage Rock, Grunge, Indie, Indie Rock, New Rave, Post-Punk, Punk, Punk Rock, Rock, British, Modern Rock, Modern Alternative Rock, Brighton Indie, Bulgarian Rock, and Bulgarian Metal."
Parkway Drive / Killswitch Engage / Thy Art Is Murder,"
  
Parkway Drive
  
Killswitch Engage
  
Thy Art Is Murder
",AFAS Live,"Wednesday, February 06, 2019",
Cloud Nothings / Teen Creeps,"
  
Cloud Nothings
  
Teen Creeps
","Paradiso Noord, Tolhuistuin","Wednesday, February 06, 2019",
Tech N9ne / Krizz Kaliko,"
  
Tech N9ne
  
Krizz Kaliko
","OZ, Melkweg","Tuesday, February 05, 2019",
Ghost B.C. / Candlemass,"
  
Ghost
  
Candlemass
",AFAS Live,"Tuesday, February 05, 2019",
Ghost B.C. / Candlemass,"
  
Ghost
  
Candlemass
",AFAS Live,"Tuesday, February 05, 2019",
The Wonder Years / Free Throw / The Winter Passing,"
  
The Wonder Years
  
Free Throw
  
The Winter Passing
",Melkweg,"Monday, February 04, 2019",
Blue October,"
  
Blue October
","OZ, Melkweg","Sunday, February 03, 2019","Acoustic Rock, Alternative Rock, Indie, Indie Rock, Pop Rock, Post-Grunge, Rock, Alternative, Neo Mellow, and San Marcos Tx Indie."
Quinn XCII / Ashe,"
  
Quinn XCII
  
Ashe
",Bitterzoet,"Sunday, February 03, 2019",
Razorlight,"
  
Razorlight
","The Max, Melkweg","Sunday, February 03, 2019","Alternative Rock, Britpop, Indie, Indie Rock, Pop Rock, Rock, Thrash Metal, British, Swedish, Modern Rock, Neo Mellow, Old School Thrash, and Canadian Metal."
Massive Attack,"
  
Massive Attack
",AFAS Live,"Saturday, February 02, 2019","Ambient, Big Beat, Chillout, Downtempo, Dub, Electronic, Electronica, Futurepop, Trip Hop, British, UK, UK Hip Hop, English, and Bristol."
Ilse DeLange / Joe Buck / Yori Swart / Judy Blank / Calum Scott / Blackbird,"
  
Ilse DeLange
  
Joe Buck
  
Yori Swart
  
Judy Blank
  
Calum Scott
  
Blackbird
",Ziggo Dome,"Saturday, February 02, 2019",
While She Sleeps / Stray From The Path / Trash Boat / Landmvrks,"
  
While She Sleeps
  
Stray From The Path
  
Trash Boat
  
LANDMVRKS
",Melkweg,"Saturday, February 02, 2019",
Massive Attack,"
  
Massive Attack
",AFAS Live,"Friday, February 01, 2019","Ambient, Big Beat, Chillout, Downtempo, Dub, Electronic, Electronica, Futurepop, Trip Hop, British, UK, UK Hip Hop, English, and Bristol."
Two and a Half Girl,"
  
Two and a Half Girl
",Paradiso Bovenzaal (Upstairs Hall),"Friday, February 01, 2019","Metalcore, Post-Hardcore, Punk, Rock, Hardcore, and The Netherlands."
Royal Republic,"
  
Royal Republic
",Paradiso,"Friday, February 01, 2019","Alternative Rock, Garage Rock, Hard Rock, Rock, Swedish, German Rock, Swedish Alternative Rock, and Swedish Garage Rock."
Dropkick Murphys,"
  
Dropkick Murphys
",Ziggo Dome,"Friday, February 01, 2019","Americana, Celtic Punk, Celtic Rock, Folk Punk, Folk Rock, Hardcore Punk, Punk, Punk Rock, Skate Punk, Irish, Boston Rock, Boston Punk, and Oi!."
The Neighbourhood,"
  
The Neighbourhood
","The Max, Melkweg","Friday, February 01, 2019","Alternative Rock, Indie, Indie Pop, Indie Rock, Pop, Rock, Modern Rock, Boston Rock, Modern Alternative Rock, Shimmer Pop, Tumblr, and Pov: Indie."
Blue October,"
  
Blue October
","The Max, Melkweg","Friday, February 01, 2019","Acoustic Rock, Alternative Rock, Indie, Indie Rock, Pop Rock, Post-Grunge, Rock, Alternative, Neo Mellow, and San Marcos Tx Indie."
Massive Attack / Elizabeth Fraser,"
  
Massive Attack
  
Elizabeth Fraser
",AFAS Live,"Friday, February 01, 2019",
Chelsea Cutler,"
  
Chelsea Cutler
","UP, Melkweg","Friday, February 01, 2019","Electronic, Electropop, Indie Pop, Pop, Tropical House, Female Vocalists, Indie Poptimism, UK Pop, Worship, Alt Z, and United States."
Two and a Half Girl / 2 Years To Apocalypse,"
  
Two and a Half Girl
  
2 Years To Apocalypse
",Paradiso,"Friday, February 01, 2019",
The Muff / Queen's Pleasure / Waltzburg,"
  
The Muff
  
Queen's Pleasure
  
Waltzburg
",Paradiso,"Thursday, January 31, 2019",
Michael Schulte / Chris James,"
  
Michael Schulte
  
Chris James
","OZ, Melkweg","Thursday, January 31, 2019",
The Neighbourhood / Yeek / HEALTH,"
  
The Neighbourhood
  
Yeek
  
HEALTH
",Melkweg,"Thursday, January 31, 2019",
Michael Schulte,"
  
Michael Schulte
",Melkweg,"Thursday, January 31, 2019","Pop, Singer-Songwriter, Acoustic, German, Eurovision, Deutsch, UK Pop, German Pop, English, and Talentschau."
The Neighbourhood,"
  
The Neighbourhood
","The Max, Melkweg","Thursday, January 31, 2019","Alternative Rock, Indie, Indie Pop, Indie Rock, Pop, Rock, Modern Rock, Boston Rock, Modern Alternative Rock, Shimmer Pop, Tumblr, and Pov: Indie."
The Neighbourhood,"
  
The Neighbourhood
",Melkweg Oude Zaal,"Thursday, January 31, 2019","Alternative Rock, Indie, Indie Pop, Indie Rock, Pop, Rock, Modern Rock, Boston Rock, Modern Alternative Rock, Shimmer Pop, Tumblr, and Pov: Indie."
The Neighborhood,"
  
The Neighborhood
",Melkweg,"Thursday, January 31, 2019","Indie, Indie Rock, Pop, Modern Rock, Oklahoma, Modern Alternative Rock, Shimmer Pop, and Pov: Indie."
